통계년월,통계시도명,통계시군구명,수급자구분,성별,연령구간,수급자수
201905,서울특별시,광진구,조건부수급자,남성,75~79세,1
201905,서울특별시,광진구,조건부수급자,여성,7세미만,19
201905,서울특별시,광진구,조건부수급자,여성,7~12세,43
201905,서울특별시,광진구,조건부수급자,여성,13~15세,39
201905,서울특별시,광진구,조건부수급자,여성,16~18세,57
201905,서울특별시,광진구,조건부수급자,여성,19~29세,135
201905,서울특별시,동대문구,조건부수급자,여성,30~39세,36
201905,서울특별시,동대문구,조건부수급자,여성,40~49세,105
201905,서울특별시,동대문구,조건부수급자,여성,50~59세,124
201905,서울특별시,동대문구,조건부수급자,여성,60~64세,51
201905,서울특별시,동대문구,일반수급자,남성,7세미만,79
201905,서울특별시,동대문구,조건부수급자,여성,65~69세,12
201905,서울특별시,동대문구,조건부수급자,여성,70~74세,5
201905,서울특별시,동대문구,일반수급자,남성,19~29세,272
201905,서울특별시,동대문구,조건부수급자,여성,75~79세,6
201905,서울특별시,동대문구,조건부수급자,여성,80~89세,10
201905,서울특별시,동대문구,조건부수급자,여성,90세이상,1
201905,서울특별시,동대문구,시설수급자,남성,7세미만,2
201905,서울특별시,동대문구,시설수급자,남성,7~12세,31
201905,서울특별시,동대문구,시설수급자,남성,13~15세,12
201905,서울특별시,동대문구,시설수급자,남성,16~18세,4
201905,서울특별시,동대문구,일반수급자,남성,30~39세,170
201905,서울특별시,동대문구,시설수급자,남성,50~59세,4
201905,서울특별시,동대문구,시설수급자,남성,60~64세,5
201905,서울특별시,동대문구,시설수급자,남성,65~69세,8
201905,서울특별시,동대문구,시설수급자,남성,70~74세,3
201905,서울특별시,동대문구,시설수급자,남성,75~79세,8
201905,서울특별시,동대문구,시설수급자,남성,80~89세,5
201905,서울특별시,동대문구,시설수급자,여성,7세미만,1
201905,서울특별시,동대문구,일반수급자,남성,40~49세,444
201905,서울특별시,동대문구,시설수급자,여성,7~12세,22
201905,서울특별시,동대문구,시설수급자,여성,13~15세,15
201905,서울특별시,동대문구,시설수급자,여성,16~18세,3
201905,서울특별시,동대문구,시설수급자,여성,19~29세,7
201905,서울특별시,동대문구,시설수급자,여성,30~39세,8
201905,서울특별시,동대문구,시설수급자,여성,40~49세,3
201905,서울특별시,동대문구,시설수급자,여성,50~59세,2
201905,서울특별시,동대문구,시설수급자,여성,60~64세,2
201905,서울특별시,동대문구,시설수급자,여성,65~69세,2
201905,서울특별시,동대문구,시설수급자,여성,70~74세,3
201905,서울특별시,동대문구,일반수급자,남성,50~59세,1092
201905,서울특별시,동대문구,시설수급자,여성,75~79세,5
201905,서울특별시,동대문구,시설수급자,여성,80~89세,34
201905,서울특별시,동대문구,시설수급자,여성,90세이상,22
201905,서울특별시,동대문구,특례수급자,남성,7세미만,1
201905,서울특별시,동대문구,특례수급자,남성,7~12세,10
201905,서울특별시,동대문구,특례수급자,남성,13~15세,3
201905,서울특별시,동대문구,특례수급자,남성,16~18세,21
201905,서울특별시,동대문구,특례수급자,남성,19~29세,32
201905,서울특별시,동대문구,특례수급자,남성,30~39세,16
201905,서울특별시,동대문구,특례수급자,남성,40~49세,27
201905,서울특별시,동대문구,특례수급자,남성,50~59세,89
201905,서울특별시,동대문구,특례수급자,남성,60~64세,37
201905,서울특별시,동대문구,특례수급자,남성,65~69세,44
201905,서울특별시,동대문구,특례수급자,남성,70~74세,42
201905,서울특별시,동대문구,특례수급자,남성,75~79세,33
201905,서울특별시,동대문구,일반수급자,남성,60~64세,633
201905,서울특별시,동대문구,특례수급자,남성,80~89세,34
201905,서울특별시,동대문구,특례수급자,남성,90세이상,1
201905,서울특별시,동대문구,특례수급자,여성,7세미만,4
201905,서울특별시,동대문구,특례수급자,여성,7~12세,5
201905,서울특별시,동대문구,특례수급자,여성,13~15세,10
201905,서울특별시,동대문구,특례수급자,여성,16~18세,17
201905,서울특별시,동대문구,특례수급자,여성,19~29세,37
201905,서울특별시,동대문구,특례수급자,여성,30~39세,10
201905,서울특별시,동대문구,특례수급자,여성,40~49세,60
201905,서울특별시,동대문구,특례수급자,여성,50~59세,102
201905,서울특별시,동대문구,특례수급자,여성,60~64세,29
201905,서울특별시,동대문구,특례수급자,여성,65~69세,49
201905,서울특별시,동대문구,특례수급자,여성,70~74세,65
201905,서울특별시,동대문구,특례수급자,여성,75~79세,54
201905,서울특별시,동대문구,특례수급자,여성,80~89세,63
201905,서울특별시,동대문구,특례수급자,여성,90세이상,9
201905,서울특별시,동대문구,일반수급자,남성,65~69세,638
201905,서울특별시,동대문구,일반수급자,남성,70~74세,466
201905,서울특별시,동대문구,일반수급자,남성,75~79세,458
201905,서울특별시,동대문구,일반수급자,남성,80~89세,331
201905,서울특별시,동대문구,일반수급자,남성,90세이상,22
201905,서울특별시,동대문구,일반수급자,남성,7~12세,295
201905,서울특별시,동대문구,일반수급자,여성,7세미만,71
201905,서울특별시,동대문구,일반수급자,여성,7~12세,296
201905,서울특별시,동대문구,일반수급자,여성,13~15세,187
201905,서울특별시,동대문구,일반수급자,여성,16~18세,261
201905,서울특별시,동대문구,일반수급자,여성,19~29세,236
201905,서울특별시,동대문구,일반수급자,여성,30~39세,184
201905,서울특별시,동대문구,일반수급자,여성,40~49세,424
201905,서울특별시,동대문구,일반수급자,여성,50~59세,613
201905,서울특별시,동대문구,일반수급자,여성,60~64세,412
201905,서울특별시,동대문구,일반수급자,여성,65~69세,513
201905,서울특별시,동대문구,일반수급자,여성,70~74세,566
201905,서울특별시,동대문구,일반수급자,남성,13~15세,205
201905,서울특별시,동대문구,일반수급자,여성,75~79세,690
201905,서울특별시,동대문구,일반수급자,여성,80~89세,727
201905,서울특별시,동대문구,일반수급자,여성,90세이상,121
201905,서울특별시,동대문구,조건부수급자,남성,7세미만,15
201905,서울특별시,동대문구,조건부수급자,남성,7~12세,33
201905,서울특별시,동대문구,조건부수급자,남성,13~15세,22
201905,서울특별시,동대문구,조건부수급자,남성,16~18세,49
201905,서울특별시,동대문구,조건부수급자,남성,19~29세,101
201905,서울특별시,동대문구,조건부수급자,남성,30~39세,22
201905,서울특별시,동대문구,일반수급자,남성,16~18세,246
201905,서울특별시,동대문구,조건부수급자,남성,40~49세,60
201905,서울특별시,동대문구,조건부수급자,남성,50~59세,197
201905,서울특별시,동대문구,조건부수급자,남성,60~64세,97
201905,서울특별시,동대문구,조건부수급자,남성,65~69세,10
201905,서울특별시,동대문구,조건부수급자,남성,70~74세,4
201905,서울특별시,동대문구,조건부수급자,남성,75~79세,3
201905,서울특별시,동대문구,조건부수급자,남성,90세이상,1
201905,서울특별시,동대문구,조건부수급자,여성,7세미만,18
201905,서울특별시,동대문구,조건부수급자,여성,7~12세,30
201905,서울특별시,동대문구,조건부수급자,여성,13~15세,14
201905,서울특별시,동대문구,조건부수급자,여성,16~18세,36
201905,서울특별시,동대문구,조건부수급자,여성,19~29세,89
201905,서울특별시,중랑구,조건부수급자,여성,19~29세,211
201905,서울특별시,중랑구,조건부수급자,여성,30~39세,71
201905,서울특별시,중랑구,조건부수급자,여성,40~49세,258
201905,서울특별시,중랑구,조건부수급자,여성,50~59세,253
201905,서울특별시,중랑구,조건부수급자,여성,60~64세,103
201905,서울특별시,중랑구,조건부수급자,여성,65~69세,11
201905,서울특별시,중랑구,조건부수급자,여성,70~74세,12
201905,서울특별시,중랑구,조건부수급자,여성,75~79세,9
201905,서울특별시,중랑구,조건부수급자,여성,80~89세,10
201905,서울특별시,중랑구,조건부수급자,여성,90세이상,3
201905,서울특별시,중랑구,시설수급자,남성,7세미만,30
201905,서울특별시,중랑구,일반수급자,남성,30~39세,281
201905,서울특별시,중랑구,시설수급자,남성,7~12세,5
201905,서울특별시,중랑구,시설수급자,남성,13~15세,2
201905,서울특별시,중랑구,시설수급자,남성,19~29세,3
201905,서울특별시,중랑구,시설수급자,남성,40~49세,4
201905,서울특별시,중랑구,시설수급자,남성,50~59세,11
201905,서울특별시,중랑구,시설수급자,남성,60~64세,12
201905,서울특별시,중랑구,시설수급자,남성,65~69세,10
201905,서울특별시,중랑구,시설수급자,남성,70~74세,11
201905,서울특별시,중랑구,시설수급자,남성,75~79세,14
201905,서울특별시,중랑구,시설수급자,남성,80~89세,30
201905,서울특별시,중랑구,시설수급자,남성,90세이상,6
201905,서울특별시,중랑구,시설수급자,여성,7세미만,18
201905,서울특별시,중랑구,시설수급자,여성,13~15세,1
201905,서울특별시,중랑구,일반수급자,남성,40~49세,718
201905,서울특별시,중랑구,시설수급자,여성,40~49세,3
201905,서울특별시,중랑구,시설수급자,여성,50~59세,2
201905,서울특별시,중랑구,시설수급자,여성,60~64세,12
201905,서울특별시,중랑구,시설수급자,여성,65~69세,10
201905,서울특별시,중랑구,시설수급자,여성,70~74세,16
201905,서울특별시,중랑구,시설수급자,여성,75~79세,50
201905,서울특별시,중랑구,시설수급자,여성,80~89세,167
201905,서울특별시,중랑구,일반수급자,남성,7세미만,158
201905,서울특별시,중랑구,시설수급자,여성,90세이상,103
201905,서울특별시,중랑구,특례수급자,남성,7세미만,1
201905,서울특별시,중랑구,특례수급자,남성,7~12세,2
201905,서울특별시,중랑구,특례수급자,남성,13~15세,1
201905,서울특별시,중랑구,특례수급자,남성,16~18세,3
201905,서울특별시,중랑구,일반수급자,남성,50~59세,1403
201905,서울특별시,중랑구,특례수급자,남성,19~29세,5
201905,서울특별시,중랑구,특례수급자,남성,30~39세,6
201905,서울특별시,중랑구,특례수급자,남성,40~49세,3
201905,서울특별시,중랑구,특례수급자,남성,50~59세,15
201905,서울특별시,중랑구,특례수급자,남성,60~64세,12
201905,서울특별시,중랑구,특례수급자,남성,65~69세,5
201905,서울특별시,중랑구,특례수급자,남성,70~74세,5
201905,서울특별시,중랑구,특례수급자,남성,75~79세,13
201905,서울특별시,중랑구,특례수급자,남성,80~89세,10
201905,서울특별시,중랑구,특례수급자,남성,90세이상,3
201905,서울특별시,중랑구,특례수급자,여성,7~12세,1
201905,서울특별시,중랑구,특례수급자,여성,13~15세,3
201905,서울특별시,중랑구,특례수급자,여성,16~18세,2
201905,서울특별시,중랑구,특례수급자,여성,19~29세,2
201905,서울특별시,중랑구,일반수급자,남성,60~64세,743
201905,서울특별시,중랑구,특례수급자,여성,30~39세,2
201905,서울특별시,중랑구,특례수급자,여성,40~49세,8
201905,서울특별시,중랑구,특례수급자,여성,50~59세,21
201905,서울특별시,중랑구,특례수급자,여성,60~64세,6
201905,서울특별시,중랑구,특례수급자,여성,65~69세,9
201905,서울특별시,중랑구,특례수급자,여성,70~74세,14
201905,서울특별시,중랑구,특례수급자,여성,75~79세,20
201905,서울특별시,중랑구,일반수급자,남성,65~69세,753
201905,서울특별시,중랑구,특례수급자,여성,80~89세,17
201905,서울특별시,중랑구,특례수급자,여성,90세이상,1
201905,서울특별시,중랑구,일반수급자,남성,70~74세,607
